name,slug,reference,marque,rubrique,categorie,famille,description,features,specs,url_image1,url_image2,url_image3,url_image4,url_image5,price,sale_price,discount_percent,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count
43352 - SUSPENSION - HORNINGTOPS,43352-suspension-horningtops,43352,Rubrique,éclairage d'intérieur,suspension,HORNINGTOPS,"43352 - HORNINGTOPS, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier bois. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43352"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""HORNINGTOPS"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16864-large_default/43352-suspension-horningtops.jpg,https://www.monluminaire.ma/15829-large_default/eglo-43045-suspension-hornwood.jpg,,,,1859.0,189.0,90,"[""gold"", ""brown""]","[""standard""]",0,,-90%,True,False,False,False,0.0,0
43364 - SUSPENSION - PADSTOW,43364-suspension-padstow,43364,Rubrique,éclairage d'intérieur,suspension,PADSTOW,"43364 - PADSTOW, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier bois. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43364"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""PADSTOW"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16867-large_default/43364-suspension-padstow.jpg,https://www.monluminaire.ma/16868-large_default/43364-suspension-padstow.jpg,,,,7889.0,379.0,95,"[""brown""]","[""standard""]",0,,-95%,True,False,False,False,0.0,0
43396 - SUSPENSION - HODSOLL,43396-suspension-hodsoll,43396,Rubrique,éclairage d'intérieur,suspension,HODSOLL,"43396 - HODSOLL, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier bois. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43396"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""HODSOLL"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16869-large_default/43396-suspension-hodsoll.jpg,https://www.monluminaire.ma/16726-large_default/eglo-98313-suspension-varillas.jpg,,,,14989.0,199.0,99,"[""brown""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43397 - SUSPENSION - HODSOLL,43397-suspension-hodsoll,43397,Rubrique,éclairage d'intérieur,suspension,HODSOLL,"43397 - HODSOLL, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier bois. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43397"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""HODSOLL"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16870-large_default/43397-suspension-hodsoll.jpg,https://www.monluminaire.ma/16871-large_default/43397-suspension-hodsoll.jpg,,,,4289.0,189.0,96,"[""brown""]","[""standard""]",0,,-96%,True,False,False,False,0.0,0
43405 - SUSPENSION - CHERTSEY,43405-suspension-chertsey,43405,Rubrique,éclairage d'intérieur,suspension,CHERTSEY,"43405 - CHERTSEY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier cuir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43405"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""CHERTSEY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16872-large_default/43405-suspension-chertsey.jpg,,,,,5689.0,279.0,95,[],"[""standard""]",0,,-95%,True,False,False,False,0.0,0
43232 - SUSPENSION - ULLASTE,43232-suspension-ullaste,43232,Rubrique,éclairage d'intérieur,suspension,ULLASTE,"43232 - ULLASTE, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier chrome. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43232"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""ULLASTE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16879-large_default/43232-suspension-ullaste.jpg,https://www.monluminaire.ma/16928-large_default/43167-suspension-lubenham-1.jpg,,,,14589.0,249.0,98,"[""silver""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
43216 - SUSPENSION - BORDESLEY,43216-suspension-bordesley,43216,Rubrique,éclairage d'intérieur,suspension,BORDESLEY,"43216 - BORDESLEY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43216"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""BORDESLEY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16880-large_default/43216-suspension-bordesley.jpg,https://www.monluminaire.ma/16881-large_default/43216-suspension-bordesley.jpg,,,,2989.0,189.0,94,"[""black"", ""gold""]","[""standard""]",0,,-94%,True,False,False,False,0.0,0
43217 - SUSPENSION - BORDESLEY,43217-suspension-bordesley,43217,Rubrique,éclairage d'intérieur,suspension,BORDESLEY,"43217 - BORDESLEY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43217"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""BORDESLEY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16882-large_default/43217-suspension-bordesley.jpg,,,,,6989.0,189.0,97,"[""black"", ""gold""]","[""standard""]",0,,-97%,True,False,False,False,0.0,0
43231 - SUSPENSION - BORDESLEY,43231-suspension-bordesley,43231,Rubrique,éclairage d'intérieur,suspension,BORDESLEY,"43231 - BORDESLEY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43231"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""BORDESLEY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16885-large_default/43231-suspension-bordesley.jpg,https://www.monluminaire.ma/16886-large_default/43231-suspension-bordesley.jpg,,,,1499.0,189.0,87,"[""black"", ""gold""]","[""standard""]",0,,-87%,True,False,False,False,0.0,0
43285 - SUSPENSION - AUSNBY,43285-suspension-ausnby,43285,Rubrique,éclairage d'intérieur,suspension,AUSNBY,"43285 - AUSNBY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43285"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""AUSNBY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16887-large_default/43285-suspension-ausnby.jpg,https://www.monluminaire.ma/16888-large_default/43285-suspension-ausnby.jpg,https://www.monluminaire.ma/9733-large_default/eglo-49256-suspension-vintage-carlton-1.jpg,,,31289.0,189.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43288 - SUSPENSION - AUSNBY,43288-suspension-ausnby,43288,Rubrique,éclairage d'intérieur,suspension,AUSNBY,"43288 - AUSNBY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43288"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""AUSNBY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16889-large_default/43288-suspension-ausnby.jpg,https://www.monluminaire.ma/16890-large_default/43288-suspension-ausnby.jpg,https://www.monluminaire.ma/12344-large_default/eglo-49791-suspension-vintage-denham.jpg,,,10135.0,189.0,98,"[""black""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
43265 - SUSPENSION - DEMBLEBY 1,43265-suspension-dembleby-1,43265,Rubrique,éclairage d'intérieur,suspension,DEMBLEBY 1,"43265 - DEMBLEBY 1, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43265"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DEMBLEBY 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16891-large_default/43265-suspension-dembleby-1.jpg,https://www.monluminaire.ma/16892-large_default/43265-suspension-dembleby-1.jpg,,,,17789.0,389.0,98,"[""black""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
43266 - SUSPENSION - DEMBLEBY 1,43266-suspension-dembleby-1,43266,Rubrique,éclairage d'intérieur,suspension,DEMBLEBY 1,"43266 - DEMBLEBY 1, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43266"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DEMBLEBY 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16893-large_default/43266-suspension-dembleby-1.jpg,https://www.monluminaire.ma/9669-large_default/eglo-39545-suspension-moderne-pianopoli-1.jpg,,,,19489.0,179.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43261 - SUSPENSION - DEMBLEBY,43261-suspension-dembleby,43261,Rubrique,éclairage d'intérieur,suspension,DEMBLEBY,"43261 - DEMBLEBY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43261"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DEMBLEBY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16896-large_default/43261-suspension-dembleby.jpg,https://www.monluminaire.ma/16898-large_default/43261-suspension-dembleby.jpg,https://www.monluminaire.ma/17283-large_default/eglo-390055-suspension-paratebueno.jpg,,,11989.0,259.0,98,"[""black""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
43262 - SUSPENSION - DEMBLEBY,43262-suspension-dembleby,43262,Rubrique,éclairage d'intérieur,suspension,DEMBLEBY,"43262 - DEMBLEBY, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43262"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DEMBLEBY"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16897-large_default/43262-suspension-dembleby.jpg,https://www.monluminaire.ma/16899-large_default/43262-suspension-dembleby.jpg,,,,10135.0,209.0,98,"[""black""]","[""standard""]",0,,-98%,True,False,False,False,0.0,0
43252 - SUSPENSION - CLAVERDON,43252-suspension-claverdon,43252,Rubrique,éclairage d'intérieur,suspension,CLAVERDON,"43252 - CLAVERDON, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43252"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""CLAVERDON"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16903-large_default/43252-suspension-claverdon.jpg,https://www.monluminaire.ma/16905-large_default/43252-suspension-claverdon.jpg,,,,5789.0,379.0,93,"[""black""]","[""standard""]",0,,-93%,True,False,False,False,0.0,0
43254 - SUSPENSION - CLAVERDON,43254-suspension-claverdon,43254,Rubrique,éclairage d'intérieur,suspension,CLAVERDON,"43254 - CLAVERDON, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43254"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""CLAVERDON"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16904-large_default/43254-suspension-claverdon.jpg,https://www.monluminaire.ma/11069-large_default/eglo-96331-suspension-nevado.jpg,,,,35989.0,199.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43255 - SUSPENSION - CLAVERDON,43255-suspension-claverdon,43255,Rubrique,éclairage d'intérieur,suspension,CLAVERDON,"43255 - CLAVERDON, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43255"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""CLAVERDON"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16906-large_default/43255-suspension-claverdon.jpg,https://www.monluminaire.ma/9473-large_default/eglo-31599-suspension-textile-maserlo.jpg,,,,1489.0,229.0,85,"[""black""]","[""standard""]",0,,-85%,True,False,False,False,0.0,0
49647 - SUSPENSION - BARNSTAPLE,49647-suspension-barnstaple,49647,Rubrique,éclairage d'intérieur,suspension,BARNSTAPLE,"49647 - BARNSTAPLE, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en bois acier. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""49647"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""BARNSTAPLE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16907-large_default/49647-suspension-barnstaple.jpg,https://www.monluminaire.ma/16909-large_default/49647-suspension-barnstaple.jpg,https://www.monluminaire.ma/10820-large_default/eglo-95499-suspension-vintage-townshend.jpg,,,19149.0,189.0,99,"[""brown""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43269 - SUSPENSION - DONDARRION,43269-suspension-dondarrion,43269,Rubrique,éclairage d'intérieur,suspension,DONDARRION,"43269 - DONDARRION, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43269"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DONDARRION"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16913-large_default/43269-suspension-dondarrion.jpg,https://www.monluminaire.ma/16915-large_default/43269-suspension-dondarrion.jpg,https://www.monluminaire.ma/9573-large_default/eglo-39099-lustre-chandelier-basilano-1.jpg,,,4989.0,189.0,96,"[""black""]","[""standard""]",0,,-96%,True,False,False,False,0.0,0
43271 - SUSPENSION - DONDARRION,43271-suspension-dondarrion,43271,Rubrique,éclairage d'intérieur,suspension,DONDARRION,"43271 - DONDARRION, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43271"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DONDARRION"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16914-large_default/43271-suspension-dondarrion.jpg,https://www.monluminaire.ma/16916-large_default/43271-suspension-dondarrion.jpg,https://www.monluminaire.ma/16982-large_default/43272-suspension-dondarrion.jpg,,,20340.0,39.0,100,"[""black""]","[""standard""]",0,,-100%,True,False,False,False,0.0,0
43272 - SUSPENSION - DONDARRION,43272-suspension-dondarrion,43272,Rubrique,éclairage d'intérieur,suspension,DONDARRION,"43272 - DONDARRION, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43272"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DONDARRION"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16981-large_default/43272-suspension-dondarrion.jpg,https://www.monluminaire.ma/16982-large_default/43272-suspension-dondarrion.jpg,https://www.monluminaire.ma/16924-large_default/43393-suspension-mediouna.jpg,,,18540.0,249.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43273 - SUSPENSION - DONDARRION,43273-suspension-dondarrion,43273,Rubrique,éclairage d'intérieur,suspension,DONDARRION,"43273 - DONDARRION, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43273"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""DONDARRION"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16918-large_default/43273-suspension-dondarrion.jpg,https://www.monluminaire.ma/16920-large_default/43273-suspension-dondarrion.jpg,https://www.monluminaire.ma/12398-large_default/eglo-85977-suspension-troy-3.jpg,,,38880.0,279.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43393 - SUSPENSION - MEDIOUNA,43393-suspension-mediouna,43393,EGLO,éclairage d'intérieur,suspension,MEDIOUNA,"43393 - MEDIOUNA, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier beige. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43393"", ""Marque"": ""EGLO"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""MEDIOUNA"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16923-large_default/43393-suspension-mediouna.jpg,https://www.monluminaire.ma/16924-large_default/43393-suspension-mediouna.jpg,,,,18540.0,269.0,99,[],"[""standard""]",0,,-99%,True,False,False,False,0.0,0
43107 - SUSPENSION - HONEYBOURNE,43107-suspension-honeybourne,43107,Rubrique,éclairage d'intérieur,suspension,HONEYBOURNE,"43107 - HONEYBOURNE, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43107"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""HONEYBOURNE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16925-large_default/43107-suspension-honeybourne.jpg,,,,,25589.0,189.0,99,"[""black""]","[""standard""]",0,,-99%,True,False,False,False,0.0,0
43108 - SUSPENSION - HONEYBOURNE,43108-suspension-honeybourne,43108,Rubrique,éclairage d'intérieur,suspension,HONEYBOURNE,"43108 - HONEYBOURNE, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43108"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""HONEYBOURNE"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16926-large_default/43108-suspension-honeybourne.jpg,,,,,7889.0,249.0,97,"[""black""]","[""standard""]",0,,-97%,True,False,False,False,0.0,0
43167 - SUSPENSION - LUBENHAM 1,43167-suspension-lubenham-1,43167,Rubrique,éclairage d'intérieur,suspension,LUBENHAM 1,"43167 - LUBENHAM 1, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier nickel antique. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43167"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""LUBENHAM 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16927-large_default/43167-suspension-lubenham-1.jpg,https://www.monluminaire.ma/16928-large_default/43167-suspension-lubenham-1.jpg,,,,10249.0,189.0,98,[],"[""standard""]",0,,-98%,True,False,False,False,0.0,0
43168 - SUSPENSION - LUBENHAM 1,43168-suspension-lubenham-1,43168,Rubrique,éclairage d'intérieur,suspension,LUBENHAM 1,"43168 - LUBENHAM 1, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier nickel antique. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43168"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""LUBENHAM 1"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16929-large_default/43168-suspension-lubenham-1.jpg,https://www.monluminaire.ma/17312-large_default/eglo-99592-suspension-narices.jpg,,,,3989.0,229.0,94,[],"[""standard""]",0,,-94%,True,False,False,False,0.0,0
43291 - SUSPENSION - BRIDEKIRK,43291-suspension-bridekirk,43291,Rubrique,éclairage d'intérieur,suspension,BRIDEKIRK,"43291 - BRIDEKIRK, éclairage d'intérieur de type suspension , du leader mondial du luminaire , garantie 2 ans. Ce luminaire possède un beau design avec une finition en acier noir. Vous pouvez l'acheter ici à un prix avantageux.","[""Garantie 2 ans"", ""Réseau C"", ""Livraison partout au Maroc"", ""Service après vente"", ""Garantie assurée""]","{""Garantie"": ""2 ans"", ""Référence"": ""43291"", ""Marque"": ""Rubrique"", ""Rubrique"": ""éclairage d'intérieur"", ""Catégorie"": ""suspension"", ""Nom de famille"": ""BRIDEKIRK"", ""Réseau"": ""C""}",https://www.monluminaire.ma/16932-large_default/43291-suspension-bridekirk.jpg,https://www.monluminaire.ma/16933-large_default/43291-suspension-bridekirk.jpg,,,,2389.0,164.0,93,"[""black""]","[""standard""]",0,,-93%,True,False,False,False,0.0,0
