id,name,slug,reference,marque,rubrique,categorie,famille,description,url_image1,url_image2,url_image3,url_image4,url_image5,price,colors,sizes,stock,weight,badge,is_active,is_featured,is_new,is_bestseller,rating,reviews_count,created_at,updated_at,category_id,subcategory_id,care_instructions,origin_country,collection_name,seo_title,seo_description,price_wholesale,wholesale_min_qty,is_available_on_site
309,Bracelet en métal doré avec pierres,bracelet-en-metal-dore-avec-pierres,3124,,Décoration,Accessoires de mode,Bijoux,"Groupe de bracelets en métal doré ornés de pierres en zircon ou cristaux, présentant un style élégant et sophistiqué. Ces bracelets sont parfaits pour accessoriser une tenue de soirée ou pour une occasion spéciale, ajoutant une touche de luxe à votre look. Leur design en forme de bangle et leur fini doré leur confèrent une apparence chic et moderne, adaptée pour une utilisation dans des contextes festifs ou élégants.",backend/uploads/products/photo-2026-06-08-16-49-16-3.jpg,,,,,165.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
310,Objet décoratif en métal doré à plusieurs plateaux,objet-decoratif-en-metal-dore-a-plusieurs-plateau,3157,,Décoration,,,"Ce magnifique objet décoratif en métal doré se compose de plusieurs plateaux concentriques avec des motifs ouvragés, disposés sur des supports en forme de vases ornementaux. Son design élégant et sophistiqué apporte une touche de luxe et de raffinement à votre intérieur. Idéal pour décorer un salon, une entrée ou une salle à manger, il peut également servir à mettre en valeur des objets de décoration ou des petits bouquets floraux. Sa finition dorée brillante ajoute une ambiance chaleureuse et sophistiquée à votre espace de vie.",backend/uploads/products/photo-2026-06-08-16-49-16.jpg,,,,,185.00,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
311,Miroir décoratif rectangulaire avec cadre doré,miroir-decoratif-rectangulaire-avec-cadre-dore,3129,,Décoration,Miroirs,,"Ce miroir décoratif présente un cadre rectangulaire en finition dorée, agrémenté de petites incrustations de miroirs qui ajoutent une touche élégante et sophistiquée. Son design moderne et brillant en fait un accessoire parfait pour apporter de la luminosité et de l’ampleur à un salon, une chambre ou une entrée. Idéal pour compléter une décoration intérieure glamour ou contemporaine, ce miroir reflète la lumière pour agrandir visuellement l’espace tout en apportant une touche raffinée et lumineuse à votre intérieur.",backend/uploads/products/photo-2026-06-08-16-49-17-5.jpg,,,,,130.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
312,Corbeille décorative en métal doré,corbeille-decorative-en-metal-dore,3453,,Décoration,,,"Ce panier décoratif en métal doré présente un design élégant avec une structure ouverte et des détails sophistiqués. Son style contemporain et sa finition brillante en font un objet idéal pour embellir une console ou une étagère dans un salon ou une entrée. Il peut servir à organiser des petits objets, des accessoires ou simplement comme élément décoratif pour apporter une touche d'élégance et de modernité à votre intérieur marocain. Sa taille compacte et sa finition raffinée en font un choix parfait pour une décoration chic et pratique.",backend/uploads/products/photo-2026-06-08-16-49-19-4.jpg,,,,,270.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
313,Plate en métal doré,plate-en-metal-dore,7037,,Décoration,Objets décoratifs,Accessoires de décoration,"Ce plateau rond en métal avec une finition dorée présente un design moderne et élégant, alliant style et fonctionnalité. Son style sophistiqué en fait un excellent choix pour mettre en valeur vos objets décoratifs ou comme pièce centrale lors de réceptions. Idéal pour être placé sur une table basse, une console ou dans un buffet pour une touche de luxe dans votre intérieur marocain moderne.",backend/uploads/products/photo-2026-06-08-16-49-19-5.jpg,,,,,270.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
314,Plateau décoratif circulaire en métal doré,plateau-decoratif-circulaire-en-metal-dore,3425,,Décoration,Objets décoratifs,Plateaux et caddies,"Plat en métal doré avec un design ajouré en forme de cercle, idéal pour mettre en valeur des objets décoratifs ou pour servir lors d'occasions spéciales, apportant une touche élégante et sophistiquée à votre intérieur ou espace de réception.",backend/uploads/products/photo-2026-06-08-16-49-22-2.jpg,,,,,270.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
315,Vase décoratif effet marbre,vase-decoratif-effet-marbre,3441,,Décoration,,,"Ce vase décoratif en céramique présente une forme élégante avec une finition texturée et un aspect effet marbre. Il est idéal pour mettre en valeur des fleurs artificielles ou naturelles, apportant une touche sophistiquée à un intérieur moderne ou contemporain. Ce vase peut être placé sur une console, une étagère ou une table basse, ajoutant une ambiance élégante à votre salon, chambre ou entrée.",backend/uploads/products/photo-2026-06-08-16-49-22-3.jpg,,,,,270.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
316,Plateau décoratif rond miroir en métal doré,plateau-decoratif-rond-miroir-en-metal-dore,3429,,Décoration,,,"Ce plateau décoratif rond en miroir avec une structure en métal doré au design élégant et sophistiqué, idéal pour embellir une table ou un espace de réception. Son design moderne et sa finition dorée apportent une touche luxueuse à votre intérieur. Parfait pour mettre en valeur des objets décoratifs, des bougies ou pour servir lors de repas, ce plateau est un élément de décoration fonctionnel et esthétique. Il s'intégrera harmonieusement dans un salon, une salle à manger ou un coin cœur de votre domicile marocain.",backend/uploads/products/photo-2026-06-08-16-49-22.jpg,,,,,270.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
317,Bol en porcelaine décoré de dorure,bol-en-porcelaine-decore-de-dorure,3379,,Arts de la table,Coupes et bols,Coupes en porcelaine,"Ce bol en porcelaine blanche est décoré d'une fine bordure dorée, lui conférant une apparence élégante et sophistiquée. Avec son design classique, il peut être utilisé pour servir des salades, des desserts ou comme pièce décorative sur une table ou un meuble. Sa finesse et sa finition en font un accessoire idéal pour embellir la vaisselle lors de repas ou réceptions. Son style s'intègre parfaitement dans un intérieur moderne ou traditionnel marocain, apportant une touche de raffinement à la décoration de votre espace de restauration.",backend/uploads/products/photo-2026-06-08-16-49-23-2.jpg,,,,,180.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
318,Plat à dessert en céramique feuille dorée,plat-a-dessert-en-ceramique-feuille-doree,3378,,Décoration,,,"Charmant plat de décoration en céramique blanche avec finition dorée sur le bord, conçu en forme de feuille pour mettre en valeur desserts ou fruits, idéal pour embellir la vaisselle lors de réceptions ou occasions spéciales dans un intérieur marocain élégant.",backend/uploads/products/photo-2026-06-08-16-49-23-4.jpg,,,,,160.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
319,Plateau décoratif en métal avec surface effet marbre,plateau-decoratif-en-metal-avec-surface-effet-marbre,3181/82,,Décoration,,,"Ce plateau décoratif arbore une forme allongée élégante avec des rebords en métal doré, mettant en valeur une surface en vert foncé avec un motif marbré doré. Idéal pour sublimer la décoration de votre intérieur ou pour mettre en valeur vos objets précieux, ce plateau apporte une touche sophistiquée et moderne à votre espace. Parfait pour une utilisation dans le salon, la salle à manger ou dans une vitrine, il combine esthétique et praticité dans un design contemporain adapté au marché marocain.",backend/uploads/products/photo-2026-06-08-16-49-25-2.jpg,,,,,75.00,"[""Vert"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
320,Support décoration doré à structure en arc,support-decoration-dore-a-structure-en-arc,8186,,Décoration,Accessoires de table,Plateaux et présentoirs,"Ce support de décoration en métal doré avec une finition brillante combine élégance et modernité, idéal pour présenter des accessoires ou des petits objets décoratifs. Sa structure en arc permet d'insérer un plateau ou un objet en son centre, créant un espace élégant pour la mise en valeur lors de réceptions ou décoration intérieure. Parfait pour agrémenter les espaces de vie, la salle à manger ou la vitrine, il apporte une touche contemporaine et sophistiquée.",backend/uploads/products/photo-2026-06-08-16-49-25-7.jpg,,,,,13.50,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
321,Vase décoratif en céramique à finition marbre noir et détails dorés,vase-decoratif-en-ceramique-a-finition-marbre-noir-et-details-dores,3181,,Décoration,,,"Vase décoratif élégant en céramique avec finition effet marbre noir et détails dorés. Son design moderne et sophistiqué apportera une touche chic à votre intérieur. Idéal pour mettre en valeur des fleurs ou simplement comme objet décoratif sur une console, une table basse ou une étagère dans un salon ou une entrée.",backend/uploads/products/photo-2026-06-08-16-49-25.jpg,,,,,75.00,"[""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
322,Boîte à mouchoirs plastique noire,boite-a-mouchoirs-plastique-noire,8188,,Décoration,Objets décoratifs,Vases et boîtes,"Une boîte à mouchoirs en plastique de couleur noire avec un design moderne et glossy. Sa forme compacte et esthétique en fait un objet à la fois pratique et décoratif, idéal pour une décoration contemporaine dans un salon, une chambre ou une salle d'attente. Elle permet de ranger facilement les mouchoirs tout en apportant une touche élégante à l'espace.",backend/uploads/products/photo-2026-06-08-16-52-49.jpg,,,,,95.00,"[""Noir""]","[""Standard""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
323,Plateau décoratif en verre avec base dorée,plateau-decoratif-en-verre-avec-base-doree,8268,,Décoration,Objets décoratifs,,"Ce plateau décoratif en verre transparent avec une bordure ondulée repose sur une base en finition dorée, ornée de détails élaborés évoquant un motif classique. Son design élégant et sophistiqué en fait un objet idéal pour mettre en valeur des éléments décoratifs ou pour servir lors de réceptions. Adapté à un intérieur marocain raffiné, il apportera une touche de luxe et de finesse à votre salon ou votre table centrale.",backend/uploads/products/photo-2026-06-08-16-52-52-3.jpg,,,,,250.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
324,Petit pot décoratif en verre transparent avec détails dorés,petit-pot-decoratif-en-verre-transparent-avec-details-dores,8271/3-2,,Décoration,,,"Petit pot décoratif en verre transparent avec finition dorée, orné de détails en forme de fleurs et monté sur une base ornée de motifs élaborés. Ce vase élégant peut être utilisé comme objet de décoration dans un salon ou une entrée, apportant une touche sophistiquée et raffinée à l'espace. Son design classique avec des accents dorés le rend adapté pour une décoration intérieure marocaine ou contemporaine, en harmonie avec d'autres éléments de décoration en or ou en verre.",backend/uploads/products/photo-2026-06-08-16-52-52.jpg,,,,,230.00,"[""Transparent"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
325,Statue chameau en finition dorée,statue-chameau-en-finition-doree,8250,,Décoration,Objets décoratifs,Figurines et statues,"Statue ornementale représentant un chameau en finition dorée, avec un design détaillé et une texture réaliste. Idéale pour décorer un intérieur élégant ou un espace extérieur dans un style marocain ou oriental. Son look sophistiqué et brillant apporte une touche de luxe et d'exotisme à votre décoration intérieure ou à votre jardin. Parfait pour mettre en valeur un espace de réception ou un coin de détente accompagnant des meubles en bois ou en métal doré.",backend/uploads/products/photo-2026-06-08-16-52-53-3.jpg,,,,,550.00,"[""Orange""]","[""50x39cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
326,Statue lion en finition dorée,statue-lion-en-finition-doree,8243,,Décoration,,,"Statue décorative représentant un lion en position assise, entièrement recouverte d'une finition dorée brillante. Ce symbole de force et de noblesse sert d'objet de décoration élégant, idéal pour mettre en valeur un salon ou une entrée dans un intérieur marocain contemporain ou classique. Sa texture métallique et son style imposant apportent une touche de sophistication et d'autorité à l'espace de décoration.",backend/uploads/products/photo-2026-06-08-16-52-53.jpg,,,,,6.50,"[""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
327,Vase décoratif en céramique blanche,vase-decoratif-en-ceramique-blanche,8281,,Décoration,Objets décoratifs,Vases,"Vases décoratifs en céramique blanche avec finition texturée en spirale. Leur design moderne et élégant apporte une touche artistique à tout intérieur, idéal pour embellir une console, une étagère ou comme pièce centrale sur une table basse. Adaptés à une utilisation en décoration intérieure dans le salon, la salle à manger ou une entrée, ils complètent harmonieusement un décor contemporain ou minimaliste.",backend/uploads/products/photo-2026-06-08-16-52-57-4.jpg,,,,,190.00,"[""Blanc""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
328,Vase décoration en béton texturé,vase-decoration-en-beton-te-ture,8287,,Décoration,Objets décoratifs,Vases,"Ce sont deux vases décoratifs au design contemporain avec une finition en aspect pierre ou béton, caractérisés par leur forme cylindrique avec une surface texturée et un look brut. Idéal pour agrémenter un intérieur moderne, ils peuvent être placés sur une table, une étagère ou un rebord de fenêtre pour apporter une touche de style industriel ou naturel. Leur design simple et leur finition rugueuse en font des éléments de décoration élégants, leur permettant de s’intégrer harmonieusement dans divers espaces résidentiels ou professionnels pour une ambiance contemporaine et chic.",backend/uploads/products/photo-2026-06-08-16-52-57-6.jpg,,,,,230.00,"[""Gris""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
329,Vase décoratif en céramique à texture coquille,vase-decoratif-en-ceramique-a-te-ture-coquille,8292,,Décoration,,,"Deux vases décoratifs en céramique au design élégant avec une finition intérieure à texture épines. Ces vases ont une forme organique, évoquant des coquilles ou des fleurs ouvertes, et apportent une touche sophistiquée à un intérieur moderne. Idéal pour mettre en valeur des fleurs ou simplement en tant qu'objet décoratif sur une table basse, une étagère ou dans un salon. Leur finition neutre leur permet de s’intégrer harmonieusement dans différents styles de décoration intérieure au Maroc.",backend/uploads/products/photo-2026-06-08-16-52-57-8.jpg,,,,,280.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
330,Paire de porte-parapluies en céramique blanche et finition or,paire-de-porte-parapluies-en-ceramique-blanche-et-finition-or,8178/2-1-2,,Décoration,Objets décoratifs,,"Paire de porte-parapluies ou porte-objets design en céramique blanche et éléments en finition or brillant. Leur forme élégante et leur finition luxueuse apportent une touche raffinée à l'entrée ou au salon, combinant praticité et style contemporain. Parfaits pour décorer un espace accueillant et moderne dans un intérieur marocain, ils peuvent accueillir parapluies, clés ou autres petits objets tout en enrichissant la décoration.",backend/uploads/products/photo-2026-06-08-16-52-58-4.jpg,,,,,190.00,"[""Blanc"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
331,Vase décoratif en verre vert avec motifs dorés,vase-decoratif-en-verre-vert-avec-motifs-dores,8274/2-1,,Décoration,,,"Jeu de trois vases décoratifs en verre coloré vert et or, avec des motifs évoquant des explosions ou des feux d'artifice, posés sur une surface en marbre blanc. Ces vases sophistiqués apportent une touche élégante et un style contemporain à votre intérieur, parfaits pour une salle de séjour, un hall d'entrée ou un espace de décoration. Leur design remarquable et leurs finitions dorées en font des objets de décoration attractifs pour un intérieur marocain moderne, offrant à la fois une fonction décorative et une possibilité d'y disposer des fleurs ou des éléments décoratifs.",backend/uploads/products/photo-2026-06-08-16-52-59-3.jpg,,,,,350.00,"[""Vert"",""Orange"",""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
332,Vase décoratif en verre vert avec motifs dorés,vase-decoratif-en-verre-vert-avec-motifs-dores-2,8274/2-2,,Décoration,,,"Jeu de trois vases décoratifs en verre coloré vert et or, avec des motifs évoquant des explosions ou des feux d'artifice, posés sur une surface en marbre blanc. Ces vases sophistiqués apportent une touche élégante et un style contemporain à votre intérieur, parfaits pour une salle de séjour, un hall d'entrée ou un espace de décoration. Leur design remarquable et leurs finitions dorées en font des objets de décoration attractifs pour un intérieur marocain moderne, offrant à la fois une fonction décorative et une possibilité d'y disposer des fleurs ou des éléments décoratifs.",backend/uploads/products/photo-2026-06-08-16-52-59-3.jpg,,,,,680.00,"[""Vert"",""Orange"",""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
333,Vase décoratif noir à motif or,vase-decoratif-noir-a-motif-or,8175,,Décoration,Vases,Objets décoratifs,"Deux vases décoratifs en céramique noire avec un motif or métallique en bandes horizontales, présentant une surface texturée et un style moderne sophistiqué. Ces vases apportent une touche élégante et contemporaine dans un salon, une entrée ou une salle à manger, parfaits pour décorer avec des fleurs ou comme objets de décoration standalone.",backend/uploads/products/photo-2026-06-08-16-53-01-2.jpg,,,,,190.00,"[""Noir"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
334,Vase décoratif effet marbre doré,vase-decoratif-effet-marbre-dore,8165/2-1-2,,Décoration,Objets décoratifs,,"Vase décoratif en céramique avec finition effet marbre, présentant un design moderne avec un motif circulaire mis en valeur par des détails en doré. Idéal pour embellir les salons, les entrées ou une console dans un intérieur contemporain marocain, ce vase apporte une touche élégante et sophistiquée à votre décoration intérieure.",backend/uploads/products/photo-2026-06-08-16-53-01-3.jpg,,,,,220.00,"[""Blanc"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
335,Vase sphérique décoratif en céramique blanche avec détails en or,vase-spherique-decoratif-en-ceramique-blanche-avec-details-en-or,8175/2-1-2,,Décoration,,,"Vases décoratifs en forme de sphère avec surface texturée blanche et détails en or brillant. Ces objets apportent une touche élégante et moderne à votre décoration intérieure. Idéal pour être placés sur une table basse, une étagère ou une console dans le salon ou l'entrée, ils servent à la fois d'objets décoration et de pièces de design sophistiquées. Leur design contemporain et leur finition brillante en font des accents décoratifs parfaits pour un intérieur contemporain ou luxe marocain.",backend/uploads/products/photo-2026-06-08-16-53-01.jpg,,,,,190.00,"[""Blanc"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
336,Miroir rond cadre doré,miroir-rond-cadre-dore,8341,,Décoration,Miroirs,,"Miroir mural rond avec cadre doré élégant, accentuant le style contemporain et sophistiqué. Son miroir en surface réfléchissante offre une large vue pour agrandir visuellement l'espace tout en ajoutant une touche décorative raffinée. Conçu pour être placé dans le salon, l'entrée ou la chambre, il apporte lumière et élégance à votre intérieur en complément d'une décoration moderne.",backend/uploads/products/photo-2026-06-08-16-53-02-2.jpg,,,,,650.00,"[""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
337,Vase décoratif effet marbre avec détails métalliques dorés,vase-decoratif-effet-marbre-avec-details-metalliques-dores,8434/2-1-2,,Décoration,Objets décoratifs,Vases,"Vase décoratif en verre avec finition effet marbre et détails métalliques dorés. Son design moderne et élégant met en valeur les fleurs ou sert d'élément décoratif seul. Il est idéal pour embellir un salon, une entrée ou une table de centre, apportant une touche sophistiquée et contemporaine à votre intérieur marocain.",backend/uploads/products/photo-2026-06-08-16-53-03-2.jpg,,,,,350.00,"[""Beige"",""Noir"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
338,Lampe décorative en métal gris foncé avec éléments en argenté et doré,lampe-decorative-en-metal-gris-fonce-avec-elements-en-argente-et-dore,8432/2-1-2,,Décoration,Objets décoratifs,Lampes & Lanternes,"Ce sont deux lampes de table élégantes avec un design moderne et sophistiqué. Chaque lampe présente un corps en arc métallique gris foncé avec une finition brillante, accentué par une branche décorative en forme de floraison en métal argenté sur le corps. La base circulaire en or brillant ajoute une touche élégante, tandis que le canal pour l’ampoule est encastré dans le corps en arc. Idéal pour embellir un salon, une chambre ou un espace de réception, ces lampes combinent esthétique contemporaine et fonctionnalité, apportant une lumière d’ambiance chaleureuse et une touche de luxe à votre intérieur.",backend/uploads/products/photo-2026-06-08-16-53-03-3.jpg,,,,,350.00,"[""Gris"",""Argenté"",""Doré""]","[""350 dh""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
339,Sculpture décorative en métal doré et verre fumé,sculpture-decorative-en-metal-dore-et-verre-fume,8427,,Décoration,Objets décoratifs,Sculptures,"Petite sculpture décorative en forme de personnage en métal doré, fixée sur un support en verre fumé semi-circulaire. Idéal pour embellir un intérieur moderne ou un bureau en apportant une touche artistique sophistiquée.",backend/uploads/products/photo-2026-06-08-16-53-03-4.jpg,,,,,220.00,"[""Doré"",""Transparent""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
340,Décoration murale florale métallique dorée et noire,decoration-murale-florale-metallique-doree-et-noire,8223,,Décoration,,,"Ce produit est une décoration murale composée de plusieurs fleurs métalliques aux finitions dorées, noires et blanches. Les fleurs sont structurées avec un design artistique, apportant une touche élégante et sophistiquée à un espace intérieur. Idéal pour embellir un salon, une entrée ou une chambre, il sert à renforcer l'ambiance chaleureuse et moderne de la pièce. La composition florale en métal finement travaillée crée un effet esthétique remarquable et peut servir de pièce maîtresse sur un mur pour une décoration d’intérieur raffinée.",backend/uploads/products/photo-2026-06-08-16-53-03.jpg,,,,,650.00,"[""Blanc"",""Noir"",""Doré"",""Argenté""]","[""126x58cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
341,Vase décoratif en céramique,vase-decoratif-en-ceramique,8392,,Décoration,Vases,Vases décoratifs,"Ce lot de trois vases décoratifs en céramique allie modernité et élégance. Chacun présente une forme organique avec des motifs ondulés qui apportent de la texture et du dynamisme à leur design. Leurs couleurs différentes — gris, vert et marron — permettent de les intégrer facilement dans différents styles d’intérieur marocain, que ce soit pour une décoration contemporaine ou traditionnelle raffinée. Disposés sur une table ou une étagère, ces vases peuvent accueillir des fleurs ou simplement servir d’objets décoratifs pour valoriser un espace de vie ou d’accueil.",backend/uploads/products/photo-2026-06-08-16-53-04-3.jpg,,,,,280.00,"[""Gris"",""Vert"",""Marron""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
342,Vase décoratif en céramique gris avec forme géométrique,vase-decoratif-en-ceramique-gris-avec-forme-geometrique,8387,,Décoration,Vases,,"Ce lot de trois vases décoratifs en céramique présente des formes originales avec une finition matte gris foncé. Leur design contemporain et leurs lignes fluides en font des objets tendance, parfaits pour embellir un salon, une salle à manger ou une entrée. Disposés sur une étagère ou une table basse, ces vases peuvent accueillir des bouquets de fleurs ou être utilisés en tant qu'objets décoratifs seuls. Leur finition épurée et leur silhouette artistique apportent une touche moderne et élégante à tout intérieur marocain contemporain.",backend/uploads/products/photo-2026-06-08-16-53-04-4.jpg,,,,,240.00,"[""Gris""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
343,Vase décoratif ondulé en céramique beige,vase-decoratif-ondule-en-ceramique-beige,8383,,Décoration,,,"Paire de vases décoratifs en céramique avec finition mate et design ondulé. Parfaits pour une décoration intérieure moderne, ces vases apportent une touche élégante et sophistiquée à votre salon, salle à manger ou entrée. Leur forme unique et leurs couleurs neutres en font des éléments décoratifs polyvalents, faciles à intégrer dans différents styles d’intérieur marocain contemporain ou classique.",backend/uploads/products/photo-2026-06-08-16-53-04-5.jpg,,,,,190.00,"[""Beige"",""Marron""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
344,Vase rectangulaire en céramique beige,vase-rectangulaire-en-ceramique-beige,8381/2-1-2,,Décoration,Objets décoratifs,Vases,"Vase en céramique de forme rectangulaire avec surface lisse et finition dans des tons beige et moucheté. Son design épuré et moderne en fait un élément décoratif idéal pour embellir une table basse, une étagère ou un coin de salon dans un intérieur marocain contemporain. Ajoutez des fleurs ou laissez-le seul pour accentuer une décoration élégante et sophistiquée.",backend/uploads/products/photo-2026-06-08-16-53-04-6.jpg,,,,,190.00,"[""Beige""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
345,Vase décoratif en céramique avec nœud,vase-decoratif-en-ceramique-avec-n-ud,8372/3-1-2-3,,Décoration,Vases,,"Trois vases décoratifs en céramique de formes variées, ornés de nœuds stylisés. Ces pièces apportent une touche élégante et colorée à l'intérieur, idéales pour décorer une table, une étagère ou une console dans un salon ou une entrée au style moderne ou contemporain.",backend/uploads/products/photo-2026-06-08-16-53-04-7.jpg,,,,,270.00,"[""Vert"",""Beige"",""Rose""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
346,Vase décoratif fluide en céramique beige,vase-decoratif-fluide-en-ceramique-beige,8372,,Décoration,Vases,,"Ce vase décoratif possède une forme organique fluide et élégante, avec une finition mate dans des tons neutres. Son design contemporain et ses courbes harmonieuses en font un objet idéal pour enrichir la décoration intérieure d’un salon, d’une salle à manger ou d’un espace de réception. Adapté pour accueillir des fleurs ou comme pièce maîtresse, il apporte une touche artistique et moderne à votre intérieur marocain.",backend/uploads/products/photo-2026-06-08-16-53-05-2.jpg,,,,,270.00,"[""Beige""]","[""3-1-2-3""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
347,Tasse et soucoupe en porcelaine motif coloré avec fini doré,tasse-et-soucoupe-en-porcelaine-motif-colore-avec-fini-dore,8144/2-1,,Décoration,Décoration murale,,"Ensemble de vaisselle en porcelaine comprenant des tasses et leurs soucoupes, ornées d’un motif coloré avec fini doré. Ce service à café ou à thé est idéal pour agrémenter une table lors des réceptions ou pour apporter une touche élégante à votre espace de dégustation dans un intérieur marocain moderne ou traditionnel. Les motifs dynamiques et la finition raffinée en font un choix esthétique et pratique pour une utilisation quotidienne ou pour des occasions spéciales.",backend/uploads/products/photo-2026-06-08-16-53-05-4.jpg,,,,,145.00,"[""Blanc"",""Multicolore"",""Doré""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
348,Table basse en marbre blanc avec incrustations noires,table-basse-en-marbre-blanc-avec-incrustations-noires,CJ 1375,,Mobilier > Tables > Tables basses,Table basse,,"Cette table basse moderne est conçue en marbre blanc à l'aspect élégant, ornée de veines noires incrustées qui lui donnent un style contemporain et sophistiqué. Son design épuré offre une surface idéale pour déposer des objets décoratifs, des magazines ou des boissons dans un salon contemporain. Parfaite pour valoriser un espace de vie marocain chic, elle s'intègre harmonieusement dans un séjour lumineux et épuré, apportant une touche de luxe et de modernité à votre décoration intérieure.",backend/uploads/products/photo-2026-06-08-16-55-29.jpg,,,,,4950.00,"[""Blanc"",""Noir""]","[""100/100 cm""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
349,Table basse ronde effet marbre avec structure dorée,table-basse-ronde-effet-marbre-avec-structure-doree,8075,,Mobilier,,,"Ensemble de deux fauteuils de salon avec cadre en métal doré et revêtement en tissu d'aspect texturé dans les tons beige et marron. Conçus pour apporter confort et élégance à un espace de détente ou dans un coin salon, ils s'intègrent parfaitement dans une décoration moderne avec un style tendance. Idéal pour un espace de réception ou un coin lecture, ces fauteuils ajoutent une touche chaleureuse et sophistiquée à votre intérieur marocain.",backend/uploads/products/photo-2026-06-08-16-55-30-4.jpg,,,,,2500.00,"[""Beige"",""Marron"",""Orange""]",[],0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
350,Table basse en marbre noir et blanc avec plateau en verre,table-basse-en-marbre-noir-et-blanc-avec-plateau-en-verre,SJ 1381,,Mobilier > Tables > Tables basses,Table basse,Table en marbre,"Cette table basse se distingue par son plateau en marbre noir et blanc avec un fini polis, associé à une structure métallique élégante aux couleurs blanc et noir. Son designer épuré et contemporain en fait un meuble parfait pour moderniser le salon ou un espace de réception. Sa surface robuste est idéale pour accueillir des objets décoratifs, des boissons ou des magazines, apportant une touche sophistiquée et pratique à votre intérieur marocain moderne.",backend/uploads/products/photo-2026-06-08-16-55-31-2.jpg,,,,,4950.00,"[""Noir"",""Blanc""]","[""100*100""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
351,Tables basses rondes avec plateau noir doré et base en verre,tables-basses-rondes-avec-plateau-noir-dore-et-base-en-verre,SC 151,,Mobilier > Tables > Tables basses,Tables basses,,"Set de deux tables basses rondes avec plateau noir en surface lisse entouré d'une finition dorée. La base est en verre coloré bleu, conférant un aspect moderne et élégant. Ces tables basses sont parfaites pour une salle de séjour ou un espace lounge, offrant un design contemporain qui valorise l'espace avec leur style épuré et sophistiqué.",backend/uploads/products/photo-2026-06-08-16-55-31-4.jpg,,,,,3200.00,"[""Noir"",""Bleu"",""Doré""]","[""75*50""]",0,,,true,false,false,false,0,0,,,,,,Chine,,,,,,true
