json_file,source_file,cleaned_file,reference,name,field,reason
PHOTO-2026-06-08-16-32-59 2.json,PHOTO-2026-06-08-16-32-59 2.jpg,photo-2026-06-08-16-32-59-2.jpg,non disponible,,name,Nom du produit absent.
PHOTO-2026-06-08-16-32-59 3.json,PHOTO-2026-06-08-16-32-59 3.jpg,photo-2026-06-08-16-32-59-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-32-59 4.json,PHOTO-2026-06-08-16-32-59 4.jpg,photo-2026-06-08-16-32-59-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-32-59 5.json,PHOTO-2026-06-08-16-32-59 5.jpg,photo-2026-06-08-16-32-59-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-32-59 5.json,PHOTO-2026-06-08-16-32-59 5.jpg,photo-2026-06-08-16-32-59-5.jpg,,,warning,"Référence non identifiable, inscription non visible or illisible"
PHOTO-2026-06-08-16-33-00 3.json,PHOTO-2026-06-08-16-33-00 3.jpg,photo-2026-06-08-16-33-00-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-00.json,PHOTO-2026-06-08-16-33-00.jpg,photo-2026-06-08-16-33-00.jpg,2499,Statue décorative en métal doré avec cœur en spirale,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-00 2.json / PHOTO-2026-06-08-16-33-00 2.jpg
PHOTO-2026-06-08-16-33-01 2.json,PHOTO-2026-06-08-16-33-01 2.jpg,photo-2026-06-08-16-33-01-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-01 3.json,PHOTO-2026-06-08-16-33-01 3.jpg,photo-2026-06-08-16-33-01-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-01 4.json,PHOTO-2026-06-08-16-33-01 4.jpg,photo-2026-06-08-16-33-01-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-01 5.json,PHOTO-2026-06-08-16-33-01 5.jpg,photo-2026-06-08-16-33-01-5.jpg,,Tasses en céramique blanche avec finition dorée,reference,Référence absente.
PHOTO-2026-06-08-16-33-01.json,PHOTO-2026-06-08-16-33-01.jpg,photo-2026-06-08-16-33-01.jpg,,,warning,Le texte de la box de prix est clair et précis.
PHOTO-2026-06-08-16-33-01.json,PHOTO-2026-06-08-16-33-01.jpg,photo-2026-06-08-16-33-01.jpg,,,warning,Il n'y a pas de logo ou filigrane détecté.
PHOTO-2026-06-08-16-33-02 2.json,PHOTO-2026-06-08-16-33-02 2.jpg,photo-2026-06-08-16-33-02-2.jpg,3467,,name,Nom du produit absent.
PHOTO-2026-06-08-16-33-02 3.json,PHOTO-2026-06-08-16-33-02 3.jpg,photo-2026-06-08-16-33-02-3.jpg,2825,Vase décoratif en céramique bleu foncé avec bandes dorées,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-33-02 3.json,PHOTO-2026-06-08-16-33-02 3.jpg,photo-2026-06-08-16-33-02-3.jpg,2825,Vase décoratif en céramique bleu foncé avec bandes dorées,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-33-02 3.json,PHOTO-2026-06-08-16-33-02 3.jpg,photo-2026-06-08-16-33-02-3.jpg,2825,Vase décoratif en céramique bleu foncé avec bandes dorées,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-33-02 4.json,PHOTO-2026-06-08-16-33-02 4.jpg,photo-2026-06-08-16-33-02-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-02.json,PHOTO-2026-06-08-16-33-02.jpg,photo-2026-06-08-16-33-02.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-03 3.json,PHOTO-2026-06-08-16-33-03 3.jpg,photo-2026-06-08-16-33-03-3.jpg,3474,Vase décoratif en forme de boule avec finition metallique et texture,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-03 2.json / PHOTO-2026-06-08-16-33-03 2.jpg
PHOTO-2026-06-08-16-33-03.json,PHOTO-2026-06-08-16-33-03.jpg,photo-2026-06-08-16-33-03.jpg,3474,Vase décoratif en céramique beige et doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-03 2.json / PHOTO-2026-06-08-16-33-03 2.jpg
PHOTO-2026-06-08-16-33-04 2.json,PHOTO-2026-06-08-16-33-04 2.jpg,photo-2026-06-08-16-33-04-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-04 2.json,PHOTO-2026-06-08-16-33-04 2.jpg,photo-2026-06-08-16-33-04-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-04 3.json,PHOTO-2026-06-08-16-33-04 3.jpg,photo-2026-06-08-16-33-04-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-04.json,PHOTO-2026-06-08-16-33-04.jpg,photo-2026-06-08-16-33-04.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-05 2.json,PHOTO-2026-06-08-16-33-05 2.jpg,photo-2026-06-08-16-33-05-2.jpg,2822,,name,Nom du produit absent.
PHOTO-2026-06-08-16-33-05 3.json,PHOTO-2026-06-08-16-33-05 3.jpg,photo-2026-06-08-16-33-05-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-05 4.json,PHOTO-2026-06-08-16-33-05 4.jpg,photo-2026-06-08-16-33-05-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-05.json,PHOTO-2026-06-08-16-33-05.jpg,photo-2026-06-08-16-33-05.jpg,2825,Set de trois vases en céramique,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-49 5.json / PHOTO-2026-06-08-16-18-49 5.jpg
PHOTO-2026-06-08-16-33-06 2.json,PHOTO-2026-06-08-16-33-06 2.jpg,photo-2026-06-08-16-33-06-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-06 3.json,PHOTO-2026-06-08-16-33-06 3.jpg,photo-2026-06-08-16-33-06-3.jpg,2759/2-1-2,Vase décoratif à finition noire brillante et détails dorés en forme de mains,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-06 3.json / PHOTO-2026-06-08-16-33-06 3.jpg
PHOTO-2026-06-08-16-33-06 4.json,PHOTO-2026-06-08-16-33-06 4.jpg,photo-2026-06-08-16-33-06-4.jpg,2757/2-1-2,Vase décoratif en céramique vert avec détails dorés,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-06 4.json / PHOTO-2026-06-08-16-33-06 4.jpg
PHOTO-2026-06-08-16-33-06 5.json,PHOTO-2026-06-08-16-33-06 5.jpg,photo-2026-06-08-16-33-06-5.jpg,2757/2-1-2,Tasse décorative en céramique noire avec bordure dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-06 4.json / PHOTO-2026-06-08-16-33-06 4.jpg
PHOTO-2026-06-08-16-33-06 5.json,PHOTO-2026-06-08-16-33-06 5.jpg,photo-2026-06-08-16-33-06-5.jpg,2757/2-1-2,Tasse décorative en céramique noire avec bordure dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-06 4.json / PHOTO-2026-06-08-16-33-06 4.jpg
PHOTO-2026-06-08-16-33-06.json,PHOTO-2026-06-08-16-33-06.jpg,photo-2026-06-08-16-33-06.jpg,,Vase décoratif en verre vert foncé avec finitions dorées,reference,Référence absente.
PHOTO-2026-06-08-16-33-06.json,PHOTO-2026-06-08-16-33-06.jpg,photo-2026-06-08-16-33-06.jpg,,Vase décoratif en verre vert foncé avec finitions dorées,reference,Référence absente.
PHOTO-2026-06-08-16-33-06.json,PHOTO-2026-06-08-16-33-06.jpg,photo-2026-06-08-16-33-06.jpg,,Vase décoratif en verre vert foncé avec finitions dorées,reference,Référence absente.
PHOTO-2026-06-08-16-33-07 2.json,PHOTO-2026-06-08-16-33-07 2.jpg,photo-2026-06-08-16-33-07-2.jpg,2735,,name,Nom du produit absent.
PHOTO-2026-06-08-16-33-07.json,PHOTO-2026-06-08-16-33-07.jpg,photo-2026-06-08-16-33-07.jpg,2754/3-1-2-3,Vase noir à finition dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-07.json / PHOTO-2026-06-08-16-33-07.jpg
PHOTO-2026-06-08-16-33-07.json,PHOTO-2026-06-08-16-33-07.jpg,photo-2026-06-08-16-33-07.jpg,2754/3-1-2-3,Vase noir à finition dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-33-07.json / PHOTO-2026-06-08-16-33-07.jpg
PHOTO-2026-06-08-16-33-08 3.json,PHOTO-2026-06-08-16-33-08 3.jpg,photo-2026-06-08-16-33-08-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-08.json,PHOTO-2026-06-08-16-33-08.jpg,photo-2026-06-08-16-33-08.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 2.json,PHOTO-2026-06-08-16-33-09 2.jpg,photo-2026-06-08-16-33-09-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 4.json,PHOTO-2026-06-08-16-33-09 4.jpg,photo-2026-06-08-16-33-09-4.jpg,,Vases décoratifs en céramique verte avec détails dorés,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 4.json,PHOTO-2026-06-08-16-33-09 4.jpg,photo-2026-06-08-16-33-09-4.jpg,,Vases décoratifs en céramique verte avec détails dorés,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 5.json,PHOTO-2026-06-08-16-33-09 5.jpg,photo-2026-06-08-16-33-09-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 6.json,PHOTO-2026-06-08-16-33-09 6.jpg,photo-2026-06-08-16-33-09-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-09 7.json,PHOTO-2026-06-08-16-33-09 7.jpg,photo-2026-06-08-16-33-09-7.jpg,7324/25,,name,Nom du produit absent.
PHOTO-2026-06-08-16-33-09 7.json,PHOTO-2026-06-08-16-33-09 7.jpg,photo-2026-06-08-16-33-09-7.jpg,7324/25,,name,Nom du produit absent.
PHOTO-2026-06-08-16-33-09.json,PHOTO-2026-06-08-16-33-09.jpg,photo-2026-06-08-16-33-09.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-10 2.json,PHOTO-2026-06-08-16-33-10 2.jpg,photo-2026-06-08-16-33-10-2.jpg,,Plateau décoratif double en métal doré et céramique orange,reference,Référence absente.
PHOTO-2026-06-08-16-33-11.json,PHOTO-2026-06-08-16-33-11.jpg,photo-2026-06-08-16-33-11.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-12 2.json,PHOTO-2026-06-08-16-33-12 2.jpg,photo-2026-06-08-16-33-12-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-12 3.json,PHOTO-2026-06-08-16-33-12 3.jpg,photo-2026-06-08-16-33-12-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-12 4.json,PHOTO-2026-06-08-16-33-12 4.jpg,photo-2026-06-08-16-33-12-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-12 5.json,PHOTO-2026-06-08-16-33-12 5.jpg,photo-2026-06-08-16-33-12-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-12.json,PHOTO-2026-06-08-16-33-12.jpg,photo-2026-06-08-16-33-12.jpg,,Vase décoratif en céramique avec support en métal doré,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 2.json,PHOTO-2026-06-08-16-33-13 2.jpg,photo-2026-06-08-16-33-13-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 4.json,PHOTO-2026-06-08-16-33-13 4.jpg,photo-2026-06-08-16-33-13-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 6.json,PHOTO-2026-06-08-16-33-13 6.jpg,photo-2026-06-08-16-33-13-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 7.json,PHOTO-2026-06-08-16-33-13 7.jpg,photo-2026-06-08-16-33-13-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 7.json,PHOTO-2026-06-08-16-33-13 7.jpg,photo-2026-06-08-16-33-13-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 7.json,PHOTO-2026-06-08-16-33-13 7.jpg,photo-2026-06-08-16-33-13-7.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13 8.json,PHOTO-2026-06-08-16-33-13 8.jpg,photo-2026-06-08-16-33-13-8.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-13.json,PHOTO-2026-06-08-16-33-13.jpg,photo-2026-06-08-16-33-13.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-14 2.json,PHOTO-2026-06-08-16-33-14 2.jpg,photo-2026-06-08-16-33-14-2.jpg,,Vase décoratif en céramique à rayures bleu et or,reference,Référence absente.
PHOTO-2026-06-08-16-33-14 3.json,PHOTO-2026-06-08-16-33-14 3.jpg,photo-2026-06-08-16-33-14-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-33-14 5.json,PHOTO-2026-06-08-16-33-14 5.jpg,photo-2026-06-08-16-33-14-5.jpg,n/a,Vases décoratifs en céramique à motif en treillis,confidence_reference,Confiance référence insuffisante : 0.0
PHOTO-2026-06-08-16-33-14.json,PHOTO-2026-06-08-16-33-14.jpg,photo-2026-06-08-16-33-14.jpg,,Vases décoratifs en mosaïque rose et cuivrée,reference,Référence absente.
PHOTO-2026-06-08-16-40-33 2.json,PHOTO-2026-06-08-16-40-33 2.jpg,photo-2026-06-08-16-40-33-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-35 3.json,PHOTO-2026-06-08-16-40-35 3.jpg,photo-2026-06-08-16-40-35-3.jpg,2802/03,Vase décoratif en forme d'œuf avec finition dorée,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 3.json / PHOTO-2026-06-08-16-40-35 3.jpg
PHOTO-2026-06-08-16-40-35 4.json,PHOTO-2026-06-08-16-40-35 4.jpg,photo-2026-06-08-16-40-35-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-35.json,PHOTO-2026-06-08-16-40-35.jpg,photo-2026-06-08-16-40-35.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-36 2.json,PHOTO-2026-06-08-16-40-36 2.jpg,photo-2026-06-08-16-40-36-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-36 3.json,PHOTO-2026-06-08-16-40-36 3.jpg,photo-2026-06-08-16-40-36-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-36 4.json,PHOTO-2026-06-08-16-40-36 4.jpg,photo-2026-06-08-16-40-36-4.jpg,,Vase ourson en verre bleu,reference,Référence absente.
PHOTO-2026-06-08-16-40-36 4.json,PHOTO-2026-06-08-16-40-36 4.jpg,photo-2026-06-08-16-40-36-4.jpg,,Vase ourson en verre bleu,reference,Référence absente.
PHOTO-2026-06-08-16-40-36.json,PHOTO-2026-06-08-16-40-36.jpg,photo-2026-06-08-16-40-36.jpg,2549/3-3,Vase décoratif branches dorées et boules en verre bleu,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-36.json,PHOTO-2026-06-08-16-40-36.jpg,photo-2026-06-08-16-40-36.jpg,2549/3-2,Vase décoratif branches dorées et boules en verre bleu,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-36.json,PHOTO-2026-06-08-16-40-36.jpg,photo-2026-06-08-16-40-36.jpg,2549/3-1,Vase décoratif branches dorées et boules en verre bleu,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-37 2.json,PHOTO-2026-06-08-16-40-37 2.jpg,photo-2026-06-08-16-40-37-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-37 4.json,PHOTO-2026-06-08-16-40-37 4.jpg,photo-2026-06-08-16-40-37-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-37.json,PHOTO-2026-06-08-16-40-37.jpg,photo-2026-06-08-16-40-37.jpg,,Vase décoratif géométrique en métal doré,reference,Référence absente.
PHOTO-2026-06-08-16-40-38 2.json,PHOTO-2026-06-08-16-40-38 2.jpg,photo-2026-06-08-16-40-38-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-38 3.json,PHOTO-2026-06-08-16-40-38 3.jpg,photo-2026-06-08-16-40-38-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-38 4.json,PHOTO-2026-06-08-16-40-38 4.jpg,photo-2026-06-08-16-40-38-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-38.json,PHOTO-2026-06-08-16-40-38.jpg,photo-2026-06-08-16-40-38.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-38.json,PHOTO-2026-06-08-16-40-38.jpg,photo-2026-06-08-16-40-38.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-39 3.json,PHOTO-2026-06-08-16-40-39 3.jpg,photo-2026-06-08-16-40-39-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-39 5.json,PHOTO-2026-06-08-16-40-39 5.jpg,photo-2026-06-08-16-40-39-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-39.json,PHOTO-2026-06-08-16-40-39.jpg,photo-2026-06-08-16-40-39.jpg,2464,Set de boîtes décoratives en métal doré et cristal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-39.json / PHOTO-2026-06-08-16-40-39.jpg
PHOTO-2026-06-08-16-40-40 2.json,PHOTO-2026-06-08-16-40-40 2.jpg,photo-2026-06-08-16-40-40-2.jpg,2549/3-3,Figurines arbres décoratifs en métal doré avec sphères en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-40 2.json,PHOTO-2026-06-08-16-40-40 2.jpg,photo-2026-06-08-16-40-40-2.jpg,2549/3-2,Figurines arbres décoratifs en métal doré avec sphères en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-40 2.json,PHOTO-2026-06-08-16-40-40 2.jpg,photo-2026-06-08-16-40-40-2.jpg,2549/3-1,Figurines arbres décoratifs en métal doré avec sphères en verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-35 2.json / PHOTO-2026-06-08-16-40-35 2.jpg
PHOTO-2026-06-08-16-40-40 3.json,PHOTO-2026-06-08-16-40-40 3.jpg,photo-2026-06-08-16-40-40-3.jpg,2549,Arbre décoratif en métal doré avec sphères vertes,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-40 3.json / PHOTO-2026-06-08-16-40-40 3.jpg
PHOTO-2026-06-08-16-40-40 3.json,PHOTO-2026-06-08-16-40-40 3.jpg,photo-2026-06-08-16-40-40-3.jpg,2549,Arbre décoratif en métal doré avec sphères vertes,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-40 3.json / PHOTO-2026-06-08-16-40-40 3.jpg
PHOTO-2026-06-08-16-40-40.json,PHOTO-2026-06-08-16-40-40.jpg,photo-2026-06-08-16-40-40.jpg,2549/3-3,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-40.json,PHOTO-2026-06-08-16-40-40.jpg,photo-2026-06-08-16-40-40.jpg,2549/3-2,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-40.json,PHOTO-2026-06-08-16-40-40.jpg,photo-2026-06-08-16-40-40.jpg,2549/3-1,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-41 3.json,PHOTO-2026-06-08-16-40-41 3.jpg,photo-2026-06-08-16-40-41-3.jpg,2744,Bougeoir décoratif en métal doré avec verre,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-48 8.json / PHOTO-2026-06-08-16-18-48 8.jpg
PHOTO-2026-06-08-16-40-41 4.json,PHOTO-2026-06-08-16-40-41 4.jpg,photo-2026-06-08-16-40-41-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-41 5.json,PHOTO-2026-06-08-16-40-41 5.jpg,photo-2026-06-08-16-40-41-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-41 6.json,PHOTO-2026-06-08-16-40-41 6.jpg,photo-2026-06-08-16-40-41-6.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-42 2.json,PHOTO-2026-06-08-16-40-42 2.jpg,photo-2026-06-08-16-40-42-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-42 2.json,PHOTO-2026-06-08-16-40-42 2.jpg,photo-2026-06-08-16-40-42-2.jpg,,,warning,"La référence du produit n'est pas identifiable, rester vide."
PHOTO-2026-06-08-16-40-42 3.json,PHOTO-2026-06-08-16-40-42 3.jpg,photo-2026-06-08-16-40-42-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-43 2.json,PHOTO-2026-06-08-16-40-43 2.jpg,photo-2026-06-08-16-40-43-2.jpg,2561,Objets décoratifs en cristal,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-42.json / PHOTO-2026-06-08-16-40-42.jpg
PHOTO-2026-06-08-16-40-43 4.json,PHOTO-2026-06-08-16-40-43 4.jpg,photo-2026-06-08-16-40-43-4.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-43 5.json,PHOTO-2026-06-08-16-40-43 5.jpg,photo-2026-06-08-16-40-43-5.jpg,,Vase décoratif en verre coloré et finition dorée,reference,Référence absente.
PHOTO-2026-06-08-16-40-43.json,PHOTO-2026-06-08-16-40-43.jpg,photo-2026-06-08-16-40-43.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-44 2.json,PHOTO-2026-06-08-16-40-44 2.jpg,photo-2026-06-08-16-40-44-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-44 3.json,PHOTO-2026-06-08-16-40-44 3.jpg,photo-2026-06-08-16-40-44-3.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-44.json,PHOTO-2026-06-08-16-40-44.jpg,photo-2026-06-08-16-40-44.jpg,,Vase décoratif en verre orné d'une finition dorée au style contemporain,reference,Référence absente.
PHOTO-2026-06-08-16-40-45 2.json,PHOTO-2026-06-08-16-40-45 2.jpg,photo-2026-06-08-16-40-45-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 2.json,PHOTO-2026-06-08-16-40-46 2.jpg,photo-2026-06-08-16-40-46-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 2.json,PHOTO-2026-06-08-16-40-46 2.jpg,photo-2026-06-08-16-40-46-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 3.json,PHOTO-2026-06-08-16-40-46 3.jpg,photo-2026-06-08-16-40-46-3.jpg,2453,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-46 4.json,PHOTO-2026-06-08-16-40-46 4.jpg,photo-2026-06-08-16-40-46-4.jpg,,Sculpture décorative en métal en forme de papillon aux ailes en feuilles,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 5.json,PHOTO-2026-06-08-16-40-46 5.jpg,photo-2026-06-08-16-40-46-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 7.json,PHOTO-2026-06-08-16-40-46 7.jpg,photo-2026-06-08-16-40-46-7.jpg,2458,Vase décoratif en métal doré avec cristaux,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 5.json / PHOTO-2026-06-08-16-18-46 5.jpg
PHOTO-2026-06-08-16-40-46 7.json,PHOTO-2026-06-08-16-40-46 7.jpg,photo-2026-06-08-16-40-46-7.jpg,,Vase décoratif en métal doré avec cristaux,reference,Référence absente.
PHOTO-2026-06-08-16-40-46 7.json,PHOTO-2026-06-08-16-40-46 7.jpg,photo-2026-06-08-16-40-46-7.jpg,,Vase décoratif en métal doré avec cristaux,reference,Référence absente.
PHOTO-2026-06-08-16-40-46.json,PHOTO-2026-06-08-16-40-46.jpg,photo-2026-06-08-16-40-46.jpg,,Vase décoratif en verre avec branches en métal et cristaux colorés,reference,Référence absente.
PHOTO-2026-06-08-16-40-47 2.json,PHOTO-2026-06-08-16-40-47 2.jpg,photo-2026-06-08-16-40-47-2.jpg,2455,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-47 2.json,PHOTO-2026-06-08-16-40-47 2.jpg,photo-2026-06-08-16-40-47-2.jpg,2455/1,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-47 2.json,PHOTO-2026-06-08-16-40-47 2.jpg,photo-2026-06-08-16-40-47-2.jpg,2455/2,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-47 2.json,PHOTO-2026-06-08-16-40-47 2.jpg,photo-2026-06-08-16-40-47-2.jpg,2455/3,,name,Nom du produit absent.
PHOTO-2026-06-08-16-40-47 3.json,PHOTO-2026-06-08-16-40-47 3.jpg,photo-2026-06-08-16-40-47-3.jpg,2447/3-1-2-3,Vase décoratif en verre teinté or,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 3.json / PHOTO-2026-06-08-16-18-46 3.jpg
PHOTO-2026-06-08-16-40-47 3.json,PHOTO-2026-06-08-16-40-47 3.jpg,photo-2026-06-08-16-40-47-3.jpg,2447/3-1-2-3,Vase décoratif en verre teinté or,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 3.json / PHOTO-2026-06-08-16-18-46 3.jpg
PHOTO-2026-06-08-16-40-47 3.json,PHOTO-2026-06-08-16-40-47 3.jpg,photo-2026-06-08-16-40-47-3.jpg,2447/3-1-2-3,Vase décoratif en verre teinté or,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-18-46 3.json / PHOTO-2026-06-08-16-18-46 3.jpg
PHOTO-2026-06-08-16-40-47 5.json,PHOTO-2026-06-08-16-40-47 5.jpg,photo-2026-06-08-16-40-47-5.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-47.json,PHOTO-2026-06-08-16-40-47.jpg,photo-2026-06-08-16-40-47.jpg,2450,Photophore en métal doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-47.json / PHOTO-2026-06-08-16-40-47.jpg
PHOTO-2026-06-08-16-40-47.json,PHOTO-2026-06-08-16-40-47.jpg,photo-2026-06-08-16-40-47.jpg,2450,Photophore en métal doré,reference,Référence dupliquée. Première occurrence : PHOTO-2026-06-08-16-40-47.json / PHOTO-2026-06-08-16-40-47.jpg
PHOTO-2026-06-08-16-40-48 2.json,PHOTO-2026-06-08-16-40-48 2.jpg,photo-2026-06-08-16-40-48-2.jpg,,,reference,Référence absente.
PHOTO-2026-06-08-16-40-48 3.json,PHOTO-2026-06-08-16-40-48 3.jpg,photo-2026-06-08-16-40-48-3.jpg,,Vase décoratif visage en finition métallisée dorée,reference,Référence absente.
